,Unique Values,Count
228,Scarab Inscribed with the Name Maatkare  Flanked by Two Red Crowns,6
820,Scarab Inscribed with the Name Maatkare  with a Falcon Above,2
826,Scarab Inscribed with the Name Maatkare Over a Papyrus Thicket,2
4943,Scarab Inscribed with the Name Menkheperre,1
1067,Scarab Inscribed with the Name Sehetepibre,2
1460,Scarab Inscribed with the Name and Titles of Vizier Djedkhonsuiufankh,1
3881,Scarab Inscribed with the Name of Ramesses II,1
833,Scarab Inscribed with the Name of Ramesses IV,2
3150,Scarab Inscribed with the Name of Sethnakht,1
91,Scarab Inscribed with the Name of the God Amun-Re,14
1815,Scarab Inscribed with the Names of Amun-Re and Neith,1
2744,Scarab Inscribed with the Names of Ramesses II,1
3282,Scarab Inscribed with the Sobek Crocodile and a Fish,1
416,Scarab Inscribed with the Throne Name of Ahmose,4
214,Scarab Inscribed with the Throne Name of Amenhotep I,7
1877,Scarab Inscribed with the Throne Name of Amenhotep II,1
5097,Scarab Inscribed with the Throne Name of Amenhotep III,1
1393,Scarab Inscribed with the Throne Name of Amtenhotep I,1
1884,Scarab Inscribed with the Throne Name of Hatshepsut,1
105,Scarab Inscribed with the Throne Name of Thutmose I,13
279,Scarab Inscribed with the Throne Name of Thutmose II,5
63,Scarab Inscribed with the Throne Name of Thutmose III,20
3864,Scarab Inscsribed With the Name Aakheperkare,1
3277,"Scarab Lord of the Two Lands Maatkare , with Nekhbet Vulture Wearing the Double Crown",1
5495,Scarab Mounted in a Ring Bezel,1
884,Scarab Ring,2
1967,Scarab Ring inscribed with Ptah,1
5727,Scarab Ring of Neferkhawet,1
557,Scarab Ring of Ruiu,3
3850,Scarab Ring of the Sealer Khensu,1
3889,Scarab Ring of the Storeroom Overseer Im,1
540,Scarab Set in a Ring Bezel,3
2918,Scarab With Throne Name of Amenemhat VII,1
3357,Scarab With a Nefer Hieroglyph,1
4840,Scarab With an Image of the Gods Ptah and Sakhmet,1
507,Scarab amulet,3
2655,Scarab amulet of Nesenaset,1
3382,Scarab and Bead Bracelet,1
937,Scarab depicting a griffin,2
3550,Scarab depicting a kneeling man,1
5387,Scarab depicting a rearing ibex,1
3229,"Scarab for Maatkare , Beloved of Amun",1
3227,"Scarab for Maatkare , United with Amun",1
3072,Scarab fragment,1
5179,Scarab from Bead Net,1
234,Scarab from Rennefer's Burial,6
381,Scarab from Ruiu's Burial,4
1251,Scarab from a Ring,1
1770,Scarab from mummy wrappings,1
5327,Scarab inscribed for the King's Daughter Hatshepsut,1
4670,Scarab inscribed with Plant Motifs,1
4212,Scarab inscribed with the name Menkheperre,1
2917,"Scarab of ""the King's Eldest Son Nehesy""",1
2997,Scarab of Amenemhat,1
405,Scarab of Amenemhat III,4
5187,Scarab of Amenhotep III,1
1881,"Scarab of Amenhotep III, ruler of Heliopolis",1
770,Scarab of Hatnefer,2
711,Scarab of King Khaneferre Sebekhotep IV,2
699,Scarab of King Sekhemre Sewadjtawy Sebekhotep,2
2995,Scarab of King's Son Intef,1
707,Scarab of Nebirierau I,2
5270,Scarab of Pacherediset,1
3018,Scarab of Pharaoh Aya,1
2786,Scarab of Princess Redenptah,1
5963,Scarab of Queen Ahmose,1
704,Scarab of Queen Inni,2
3871,Scarab of Queen Ity,1
2921,Scarab of Queen Nebuhetepti,1
2923,Scarab of Queen Sitsebek,1
42,Scarab of Ramesses II,30
5185,Scarab of Ramesses VII,1
712,Scarab of Sebekhotep III,2
706,Scarab of Sebekhotep IV,2
1966,Scarab of Sebekhotep V,1
4229,Scarab of Seti II,1
3919,Scarab of Sithathoryunet with the Name of Amenemhat III,1
318,Scarab of Thutmose III,5
3383,Scarab of Wah,1
3028,Scarab of a Priest,1
3797,Scarab of a Priest of Hathor,1
34,Scarab of an Official,32
3601,Scarab of king's son Sobekhotep,1
2914,"Scarab of the ""Great Royal Wife"" Ini",1
3029,Scarab of the Chamberlain to the Treasurer Kheperka,1
3602,Scarab of the King's Mother Queen Nebuhetepti,1
3600,Scarab of the King's Son Sebekhotep,1
2977,Scarab of the Lady Mereret,1
3879,Scarab of the Lady Nebetwadjyt,1
3026,Scarab of the Lady Sathathor,1
2922,Scarab of the Overseer of the Troops Sebeknakht,1
1225,"Scarab of the Steward of Cusae, Senebtifi",1
4434,Scarab of the Storehouse Overseer Wah,1
3027,Scarab of the Vizier Minhotep,1
1688,Scarab pendant,1
1101,Scarab ring,2
3918,Scarab ring of Sithathoryunet,1
5673,Scarab set in a ring bezel,1
1812,Scarab with  Baboons of Thoth Adoring Amun,1
3784,Scarab with Antelope and Uraei,1
3829,Scarab with Coil Design,1
3832,Scarab with Coil and Scrolls Design,1
3877,Scarab with Crucifom Lotus Flower Decoration,1
3447,Scarab with Double Lotus Design,1
5715,Scarab with Figure Upholding a Sacred Boat,1
3142,Scarab with Figure of Seth-Baal on a Lion,1
3449,Scarab with Figure of Winged Seth-Baal,1
1892,Scarab with Hathor emblem,1
724,Scarab with Hathor-like Canaanite Goddess,2
3453,Scarab with Hieroglyphs,1
3517,Scarab with Hieroglyphs and Hathor Sistrum,1
2972,Scarab with Hieroglyphs and Recumbent Donkey,1
3459,Scarab with Horned Animal and Uraei,1
3458,Scarab with Inscription Referring to Osiris,1
3876,Scarab with Lion and Uraeus,1
3501,Scarab with Lion-headed Goddess Protecting Maatkare,1
2960,Scarab with Lotus Decoration,1
5378,Scarab with Maatkare on base,1
3985,Scarab with Name of the Queen of King Ahmose,1
2966,Scarab with Papryus Plant Decoration,1
2963,Scarab with Papyrus Motif,1
2955,Scarab with Papyrus Motif and Signs,1
2973,Scarab with Papyrus Plants and Signs,1
3030,Scarab with Papyrus and Beetle,1
2968,Scarab with Plant Motif,1
2961,Scarab with Protective Sign,1
3446,Scarab with Quadruped,1
3450,Scarab with Red Crown Design,1
3148,Scarab with Representation of Baal,1
3019,Scarab with Representation of a Falcon,1
3144,Scarab with Representation of an Enthroned King,1
2956,Scarab with Scroll Design,1
3456,Scarab with Scroll and Hieroglyphs,1
2781,Scarab with Scrolls and Hieroglyphs,1
2971,Scarab with Sobek and Uraei,1
1814,Scarab with Sobek and Wadjet,1
5388,Scarab with Tilapia Fish,1
2782,Scarab with Uraeus and Papyrus Plants,1
2965,Scarab with Wedjat and Scroll Decoration,1
1583,Scarab with Wings from Bead Net,1
2916,Scarab with a Crocodile Headed Deity,1
1816,Scarab with a Kneeling Figure Before an Obelisk,1
2915,Scarab with a Lion Hunting Horned Animals,1
2734,Scarab with a Nefer Hieroglyph,1
3017,Scarab with a Representation of Maat,1
2992,Scarab with a Representation of Seth-Baal and Uraeus,1
3552,Scarab with a Solar,1
5188,Scarab with cartouche of Usermaatre,1
981,Scarab with decorative motif,2
5497,Scarab with device of an antelope,1
1223,Scarab with device of baboon and falcon on base,1
5160,Scarab with gold mount,1
1805,Scarab with kneeling Nile god before obelisk,1
5302,Scarab with name of Akhenaten,1
4893,Scarab with ornate back including prenomen of Ramesses II and the phrase beloved of Maat and Thoth,1
5553,Scarab with seated griffin,1
5696,Scarab with the Name of King and the Sacred Goose of Amun,1
3593,Scarab with the Name of the Hyksos King Khayan,1
2931,Scarab with the Name of the Hyksos King Sheshi,1
5716,"Scarab with the Name of the Overseer of Craftsmen and Carpenters, Qenamun",1
3777,Scarab with the Representation of Fecundity Figures,1
3457,Scarab with the Representation of a Falcon and Hieroglyphs,1
3780,Scarab with the Representation of a Falcon-headed Figure Between Uraei,1
3141,Scarab with the Representation of a Fish,1
2970,Scarab with the Representation of a Hippo,1
3149,Scarab with the Representation of a Sphinx,1
1120,Scarab with the Throne Name of Amenhotep III,2
4886,Scarab with the Throne Name of Thutmose I,1
5325,Scarab with the Throne Names of Thutmoses III and Hatshepsut,1
2464,Scarab with the name Aakheperkare,1
2463,"Scarab with the name Wahibre, either Psamtik I or Apries",1
3350,"Scarab, Akhenaten",1
1848,"Scarab, Thutmose III",1
1991,"Scarab, inlay",1
3348,"Scarab, private",1
3021,"Scarab, uninscribed",1
250,Scaraboid,6
5269,Scaraboid Bead with a device referring to Ptah,1
3873,Scaraboid in form of hedgehog,1
3882,Scaraboid of Amenemhat III,1
3290,Scaraboid with an image of Hathor,1
5046,"Scaraboid, squatting Re-Harakhty",1
316,Scarabs,5
702,Scarabs Inscribed for Neferure,2
201,Scarabs Inscribed for the God's Wife Neferure,7
237,Scarabs from Hatshepsut Foundation Deposits,6
3586,Scarabs with the Name of the Hyksos King Sheshi,1
4137,Scarf,1
2386,Scene with monkeys and baboons,1
4416,Scenes from a King's Thirty-Year Jubilee,1
2872,Scepter case,1
5061,Scepter with Montu head,1
1609,"Schilbe fish, sacred to Hatmehyt, on standard",1
2423,Scorpion Amulet,1
287,Scraper,5
5560,Scribal Palette,1
3733,Scribal kniife of the Chief Steward Djehutyhotep,1
3436,Scribe statuette,1
5760,Scribe's Knife  from the Burial of Amenemhat,1
887,Scribe's Palette,2
4451,Scribe's Palette and Brushes,1
5177,Scribe's Palette and Writing Utensils: Hank of Thread,1
1768,Scribe's Tablet,1
1925,Scribe's cloth,1
2299,Scribe's knife,1
2954,Scribe's paint dish,1
2524,Scribes from Meketre's Model Granary,1
4950,Sculptor's Trial Piece showing an old man and on the reverse the lower part of a figure,1
490,Sculptor's model,3
3660,Sculptor's trial piece,1
205,Seal,7
1674,Seal Amulet Decorated with a Hippopotamus,1
1673,Seal Amulet in the Shape of a Cowry Shell,1
1879,Seal Amulet in the Shape of a Hippopotamus,1
912,Seal Impression Attatched to a Fiber Tie from Tutankhamun's Embalming Cache,2
2351,Seal amulet,1
536,Seal amulet in the shape of hedgehog,3
2676,Seal amulet of Ba bird,1
4062,Seal for Jar,1
1111,Seal impression,2
3857,Seal in shape of a duck,1
3022,Seal in the form of a hedgehog,1
2999,Seal in the shape of a hedgehog on original string,1
1806,Seal or amulet inscribed with the name of Amasis,1
2682,Seal with a Figure of a Cat on Top,1
2307,"Seal with head of Bes on the back, crocodile and Bes on the base",1
3475,Seal with names of Nebhepetre Mentuhotep,1
1971,"Seal, crouching boy",1
1606,"Seal, duck",1
2360,"Seal, frog",1
1524,"Seal, human shaped",1
3093,"Seal, sphinx",1
3143,Seal-Amulet in the Shape of Heads,1
3493,Sealed Amphora Containing Oil,1
5794,Sealed Jar,1
4914,Sealed Jar from the Tomb of Yuya and Tjuyu,1
1,Sealing,578
20,Sealing fragment,57
449,Sealing from net,3
1338,Sealing from vase 30.8.211a,1
5134,"Sealing naming Nesisti, a priest in the cult of Arsinoe II and her sister Philotera",1
2613,Sealing with Scarab Impressions from Heqanakht's Letters,1
5372,"Sealing, from letter 22.3.518 from Heqanakht to Rahotep",1
1066,"Seated Harpokrates with the crown of Amun, named as ""Harpokrates-the-great, the eldest, the first of Amun""",2
4467,Seated Mitry with echelonned wig,1
4929,Seated Osiris-Anedjty,1
4957,Seated Pair Statuette,1
1834,Seated Ptah,1
3588,Seated Statue of Hatshepsut,1
4500,Seated Statue of King Menkaure,1
1594,Seated Statue of the Nomarch Idu II of Dendera,1
2554,Seated Statue of the Steward Sehetepibreankh,1
4208,Seated figure of Amun,1
1771,Seated goddess,1
2517,"Seated goddess Nephthys, inscribed for Mereskhonsu",1
1228,Seated man,1
2704,Seated man inlay,1
3129,Seated polymorphic figure of jackal-headed archer,1
2723,Seated statue of Kay,1
3727,Seated woman,1
2498,Section cut from back of cartonnage of Tjaisetemneny,1
4540,Section from a Qur'an Manuscript,1
1858,Section of lute instrument,1
5254,Section of panel from a naos,1
3116,Section of the left leg from a small striding statue,1
4193,Segmented ball,1
3041,Selket amulet,1
5638,Semi-diadem,1
2061,"Semi-eliptical inlay, pattern formed by fused bars of diamonds, circles, dentelations",1
245,"Senwosret , Oil jar",6
4483,Senwosret III as a Sphinx,1
1946,Set of Amulets,1
3159,Set of amulets,1
5129,Seven Amulets on a String of Beads,1
2451,Seven Spool-Shaped Gaming Pieces,1
3807,Seven papyrus fragments,1
3803,Seventy deben weight,1
73,Shabti,17
5293,Shabti Box,1
5034,Shabti Box and Shabtis of Gautsoshen,1
308,Shabti Box of Nauny,5
639,Shabti Box of Yuya,2
1229,Shabti Coffin,1
5899,Shabti Coffin of Thutmose IV,1
2475,Shabti and Coffin of the King's Son Wahneferhotep,1
1619,Shabti and Shabti Coffin,1
2412,Shabti box and shabtis of members of the Sennedjem family,1
5031,Shabti box of Khabekhnet,1
3666,Shabti box of Nakhtamun,1
3658,Shabti box of Paramnekhu,1
5004,Shabti box of Ramose,1
5157,Shabti coffin fragment of Queen TIaa,1
3571,Shabti coffin of Wahneferhotep,1
5547,"Shabti coffin, clay",1
931,Shabti fragment,2
670,Shabti fragment of Petamenophis,2
2011,"Shabti fragment, 4th prophet of Amun Mentuemhat",1
953,Shabti legs,2
5686,Shabti of Amenhotep II Holding Two Ankhs,1
493,Shabti of Amenhotep III,3
3580,Shabti of Ankhu,1
3409,Shabti of Bener,1
173,Shabti of Djedhor,8
3695,"Shabti of Djedhor, son of Renpetnefer",1
270,Shabti of Djedkhonsuefankh,5
2040,Shabti of Harnakht,1
365,Shabti of Hor,4
5010,Shabti of Iineferty,1
2038,Shabti of Isethay,1
5009,Shabti of Ity,1
1122,Shabti of Khabekhnet,2
5441,Shabti of Khabekhnet and Iineferty,1
774,Shabti of Khonsu,2
889,Shabti of Mehefpabenu,2
849,Shabti of Mentuemhat,2
3489,Shabti of Mesu,1
3701,Shabti of Miptah,1
5008,Shabti of Mose,1
2236,Shabti of Nakhtmin,1
1577,Shabti of Nebhor,1
4254,Shabti of Nebneheh,1
5007,Shabti of Neferrenpet,1
344,Shabti of Nesenaset,4
264,Shabti of Nesinebtasheru,6
761,Shabti of Padinisut,2
786,Shabti of Painedjem I,2
65,"Shabti of Petosiris, son of Djedhor",20
5282,"Shabti of Psamtikmeryptah, overseer of the royal fleet",1
617,Shabti of Psusennes I,3
1785,Shabti of Queen Tia,1
3968,Shabti of Ramesses VI,1
3581,Shabti of Senebimi,1
3408,Shabti of Seniu,1
3659,Shabti of Sennedjem,1
3670,Shabti of Seti I,1
1579,Shabti of Shedkhonsu,1
4230,Shabti of Shedsuhori,1
4192,Shabti of Sherinefer,1
48,Shabti of Siptah,26
930,Shabti of Tamaket,2
3631,Shabti of Thutmose IV,1
3646,Shabti of Tjebure,1
2010,"Shabti of Wahibremhebyt, son of Isetweret",1
1818,Shabti of Wahibrenethebsed,1
3572,Shabti of Wahneferhotep,1
5283,"Shabti of Wedjahor, born of Shedet",1
2709,Shabti of Wendjebauendjedet,1
537,Shabti of Yuya,3
1439,Shabti of scribe Tjay,1
262,Shabti of the Commander of the Royal Fleet Tjanenhebu,6
2557,"Shabti of the Divine Adoratrice, Henettawy",1
817,Shabti of the Divine Consort Mutemhat Mehytenweskhet,2
1119,Shabti of the Overseer of the Fleet Hekaemsaf,2
1992,Shabti of the Overseer of the Portal Ahmose,1
1985,Shabti of the Priest Hariuemhotep,1
4836,Shabti of the Scribe Huy wearing a Bat-pendant,1
188,"Shabti of the Treasurer of Lower Egypt Pa-abumeh, called Psamtik-seneb",8
5561,Shabti on coffin form,1
2389,Shabti with horizontal bands of inscription,1
3288,"Shabti, uninscribed",1
2701,Shadow Clock,1
2839,Shallow Dish,1
319,Shallow bowl,5
4588,Shallow bowl with a recurved rim,1
1502,Shallow bowl with vertical rim,1
5429,Shallow dish with high relief figures of Isis and falcon-headed Horus,1
4930,Sharpened Sticks from Tutankhamun's Embalming Cache,1
4106,Shawl with Coptic Inscriptions,1
4455,Sheath for a Model Dagger,1
5674,Shebiu Necklace of Amenhotep,1
5685,Shebiu Necklace of Hatnefer,1
85,Sheet,15
573,Sheet Folded into a Mattress,3
3494,"Sheet with linen mark, coarse spin, medium weave",1
3343,"Sheet, linen mark, coarse spin, close weave",1
882,"Sheet, linen mark, coarse spin, irregular weave",2
5789,"Sheet, linen mark, coarse spin, loose weave",1
870,"Sheet, linen mark, coarse spin, medium weave",2
5802,"Sheet, linen mark, fine spin, close weave",1
5801,"Sheet, linen mark, fine spin, fine weave",1
626,"Sheet, linen mark, fine spin, irregular weave",3
5799,"Sheet, linen mark, fine spin, loose weave",1
303,"Sheet, linen mark, fine spin, medium weave",5
386,"Sheet, linen mark, medium spin, close weave",4
610,"Sheet, linen mark, medium spin, irregular weave",3
5797,"Sheet, linen mark, medium spin, loose weave",1
241,"Sheet, linen mark, medium spin, medium weave",6
5803,"Sheet, linen mark, very fine spin, very fine weave",1
5800,"Sheet, woven linen mark, medium spin, medium weave",1
2761,Shell,1
962,Shell Amulet,2
679,Shell Inscribed with the Cartouche of Senwosret I,2
2925,Shell amulet inscribed with the name of Amenemhat III,1
66,Shell pendant or bead,20
3608,Shen amulet of Reniseneb,1
1759,Sherd from a Black-topped Red Ware Beaker with a Graffito of an Elephant,1
1499,Sherd with a serekh,1
1155,Shield handle,2
2304,Shield shaped attachment or amulet with four holes connected by diagonals,1
600,Shirt,3
1501,Short cylindrical jar,1
2745,Short wavy-handled ware cylindrical jar with a scalloped line,1
72,Shoulder Band Fragment,18
1750,Shoulder Fragment of a Vase with Festoon Pattern,1
2221,"Shoulder fragment of a figural tile, with the cartouche of Ramesses III",1
3181,Shoulder of a soldier with arrow embedded in it,1
4768,Shoulder with garment and wig,1
2241,Shouldered bowl with a collared rim,1
4543,Shouldered jar,1
4396,Shouldered jar with two lugs,1
4365,Shrew,1
2189,Shrew-mouse surmounting shrine-shaped box for an animal mummy,1
3465,Shrine amulet of Nefertum,1
3296,"Shrine box, lizard",1
3888,Shrine for Anubis fetish,1
1981,Shrine fragment inscribed for Padihor,1
2636,Shrine fragment with a figure of Thoth,1
1980,Shrine fragment with lion,1
2572,Shrine inlay,1
1890,Shrine with statues and relief,1
4465,Shrine with statues of Amenemhat and his wife Neferu,1
2185,Shrine-shaped case for an animal mummy surmounted by a lizard,1
779,Shroud,2
5681,Shroud Fragment,1
1289,"Shroud of Ahmose Penhet, Son of Ahhotep",1
3694,Shroud of Hori,1
3956,Shroud of a woman with bent-arm posture,1
743,Shu,2
425,Shu Amulet,4
265,Shu amulet,6
2248,Sickle Fragment,1
70,Sickle Insert,18
2651,Sickle insert,1
5201,Side of body in pleated dress,1
4889,Signet Ring with Tutankhamun's Throne Name,1
846,Signet ring,2
4909,Signet ring of Ramesses VI,1
5946,Silver bottle with offering scene naming Meritptah,1
5821,Silver jug with gold rim,1
231,Siphon nozzle,6
1580,Sistrum amulet,1
5937,Sistrum fragment in the shape of a Hathor head,1
1790,Sistrum of the Chantress Tapenu,1
5079,Sistrum with a dedication referring to a king,1
2051,Sistrum with the Name of King Amasis,1
5888,Sitting Statue of Kaemsenu,1
396,Situla,4
3464,Situla amulet,1
2579,Situla shaped jar,1
834,Situla with floral decoration,2
5296,Situla with plain rim,1
5545,"Situla, red polished ware",1
3819,Six deben weight,1
4956,Sketch of a King,1
5815,Sketch of a dog,1
2199,Skull and bone of Perneb,1
3177,Skull of a soldier with arrow in his left eye socket,1
5413,Skyphos  with laurel sprays on the body,1
5533,Slab and grinder,1
5279,Slaughtering a bull as part of funeral rites,1
3911,Sledge from mortuary complex of Senwosret I,1
4319,Sleeve Fragment with Floral Motives,1
4326,Sleeve Fragment with Plaid Cuff,1
4260,Sleeve Fragment with a Band Decorated with an Animal,1
4327,Sleeve Fragment with a Band with Fish and Blossoms,1
4334,Slipper,1
5018,Small Bowl or Cup,1
5752,Small Carinated Jar with Cloth Lid,1
3521,Small Child in a Sling,1
851,Small Daisy Mold,2
3185,Small Hounds & Jackals Game Board,1
5241,Small Jug,1
5709,Small Jug sealed with Cloth,1
5540,Small Ointment Vase,1
5725,Small Pitcher of Neferkhawet,1
5684,Small Round Lidded Basket,1
1500,Small cylindrical jar with raised rope band,1
5421,"Small mask, possibly of a boy, with short locks combed to the front",1
5523,Small rimmed bowl,1
961,Small saucer,2
5585,Small statuette of a hippopotamus,1
5153,Small vessel,1
3922,Small wig rings of Sithathoryunet,1
734,Smelter's Crucible,2
5217,"Smooth surfaces, bar-like",1
2333,Snake,1
5857,Snake Ring,1
513,Snake bracelet,3
5115,Snake bracelet for a child,1
1452,Snake head amulet,1
5856,Snake ring,1
5825,Snake-head Amulet,1
1024,Sock,2
219,Son of Horus  from Bead Net,7
2661,Son of Horus  from bead net,1
1578,Son of Horus amulet,1
3444,Sow Amulet,1
5297,Spacer with Hathor head,1
3070,Spacers from the Jewelry of Sithathoryunet,1
3833,Spatula,1
64,Spear,20
859,Spear case,2
3872,Spearhead,1
2710,Speciman of Mortar from the Great Pyramid,1
2379,Specimen of mortar from the Great Pyramid,1
5368,Spherical Jar Inscribed with Hatshepsut's Titles as Queen,1
5262,Sphinx Amulet,1
3036,Sphinx amulet,1
685,Sphinx of Hatshepsut,2
3537,Sphinx of Thutmose III,1
2547,Sphinx with head broken away,1
3757,Sphinx-shaped foot of vessel,1
255,Spindle,6
620,Spindle Whorl,3
1013,Spindle Whorl or Button,2
4149,Spindle Whorl or Gaming Piece or Ornament,1
1699,Spindle stick,1
328,Spindle whorl,5
2245,Spindle with 2 whorls,1
1703,Spindle with whorl,1
613,Spool,3
606,Spool-Shaped Game Piece,3
389,Spool-Shaped Game Pieces from Neferkhawet's Tomb,4
3345,"Spool-Shaped Gaming Piece, Tomb of Neferkhawet",1
1398,Spool-shaped Game Piece,1
643,Spool-shaped bead,2
306,Spoon,5
1898,Spoon Decorated with a Duck's Head,1
2250,Spoon or scoop,1
5602,Spoon with a falcon on the handle,1
4060,Spoons,1
2322,"Spouted dish with rosette in the center, traces on the rim where two lions were attached",1
5566,Spouted vessel in decorated ware,1
4547,Sprinkler Bottle with Fesse Emblem,1
45,Square,27
1632,Square Wall Tile,1
4082,Square and Band,1
4263,Square with Bucolic Landscape,1
4262,Square with Putti in a Nilotic Landscape,1
947,Square with Quail,2
949,Square with Warrior,2
4162,Square with a Grape Harvesting Scene,1
2728,Squat decorated ware jar depicting spirals,1
5572,Squat jar,1
4395,Squat jar with two lugs,1
5584,Squat lugged stone vessel,1
2335,Squatting Harpokrates with hemhem and flail,1
218,Staff,7
5796,Staff of  Amenhotep,1
2946,Staff of Lady Djabwet,1
4055,Staff with Cross,1
1902,"Staff, curved",1
741,"Staff, forked",2
2372,Stake,1
100,Stamp,13
855,Stamp Inscribed for the Goddess Renenutet,2
5295,Stamp Seal,1
3599,Stamp Seal Inscribed With An Ankh Between Two Falcons,1
1391,Stamp Seal Inscribed for Amenhotep I,1
5679,Stamp Seal Inscribed for the God's Wife Nefertari,1
3195,Stamp Seal Inscribed with the Throne Name of Thutmose I,1
3931,Stamp Seal in Shape of a Cat,1
1605,Stamp Seal in the Form of  a Squatting Child,1
673,Stamp Seal in the Shape of Wedjat-Eye,2
4450,Stamp Seal in the Shape of a Boy,1
1878,Stamp Seal in the Shape of a Duck,1
1598,Stamp seal,1
2154,Stamp with uraeus and sun disk,1
1194,Stamped Brick of Userhat,2
1310,Stamped Brick the Goldsmith Amenhotep and His Wife Nofretiry,1
1249,Stamped Mud Brick with the Name Min,1
2893,Stand for toilet jar,1
5259,Standing Figure of Nefertum,1
2162,Standing Figure of Ptah,1
5267,Standing Figure of Re-Harakhty,1
3989,Standing Hippopotamus,1
5893,Standing Man,1
5042,Standing Monkey Amulet,1
4598,Standing Statue of Mitry with flaring wig,1
5601,Standing Woman,1
2440,Standing female figurine,1
2436,"Standing female figurine square headdress, missing most of her legs",1
2435,Standing female figurine wearing large headdress and wax cone,1
2437,Standing female figurine with long thin wig and missing legs,1
2438,Standing female figurine with missing legs,1
2439,Standing female figurine with tall headdress,1
3536,Standing figure of Amenhotep III,1
1581,Standing man Amulet,1
2441,Standing man holding statuette of Nebethetepet or Nehemetaui,1
4595,Standing statue of Kaemsenu,1
943,Standing statue of Mitry's wife,2
594,Star Amulet,3
2884,Statue fragment,1
4961,"Statue fragment from a standing figure whose back pillar has cartouche of Ramesses II, and the figure of queen Nefertari incised on side",1
4012,Statue of Ankhemtenenet,1
3793,"Statue of Harbes, called Psamtiknefer, son of Ptahhotep",1
2174,Statue of Horwedja,1
4412,Statue of Kaipunesut,1
4602,Statue of Kneeling Captive,1
4407,Statue of Nebhepetre Mentuhotep II in the Jubilee Garment,1
3643,Statue of Roy Chanting the Solar Hymn Written on His Stela,1
3669,Statue of Seti I,1
2719,Statue of Siamun,1
4612,Statue of Tjeteti as a young man,1
4611,Statue of Tjeteti in middle age,1
1937,"Statue of Wadjet inscribed for Minirdis, son of Panehsy and of Aarwt whose parents are Horwedja and Nitocris",1
5342,"Statue of a Ptolemaic Queen, perhaps Cleopatra VII",1
4481,Statue of a Seated Man in a Cloak,1
852,Statue of a courtier Ihy,2
2047,"Statue of a goddess, probably Nehemetaui or Nebethetepet",1
3678,Statue of a scribe with a baboon,1
1668,Statue of a seated baboon,1
5892,Statue of an official Ihy,1
5895,Statue of man hoeing from tomb of Tjeteti,1
2652,Statue of the God Ptah,1
1769,Statue of the God Reshef,1
284,Statue of the Goddess Sakhmet,5
4925,"Statue of the Priest Harnefer, son of Nesmin and of Nehemesrattawy",1
4188,Statue of the Royal Treasurer Taruru,1
3817,Statue of the Steward Au,1
4494,Statue of the Vizier Iuy,1
3961,Statue of the military commander Amasis,1
2222,"Statue wig fragment, inlays missing",1
1930,"Statue, young boy",1
288,Statuette,5
2616,"Statuette attachment, headress",1
4707,Statuette depicting a worshipping baboon,1
2153,"Statuette fragment, beard",1
902,"Statuette fragment, eye",2
2150,"Statuette fragment, pair of feathers",1
2347,"Statuette fragments, possibly depicting Ahmose-Nefertari posthumously based on probable findspot",1
3940,Statuette of Amenhotep III,1
2083,Statuette of Amenopet naming the provider,1
1227,Statuette of Amun-Re,1
2413,Statuette of Anubis,1
3975,Statuette of Arsinoe II for her Posthumous Cult,1
1563,Statuette of Beset,1
969,Statuette of Harpokrates,2
2163,Statuette of Herakles holding apples,1
3848,Statuette of Horus spearing an antelope,1
5958,Statuette of Horus with a vessel,1
2053,"Statuette of Horus, lord of Sekhem",1
3531,Statuette of Huwebenef,1
3365,Statuette of Imenytirry in long kilt,1
5152,Statuette of Imhotep,1
2837,Statuette of Isis,1
2736,Statuette of Isis and Horus,1
3847,"Statuette of Isis nursing Horus , inscribed for Hor son of Padihorresnet",1
3890,"Statuette of Isis nursing Horus, dedicated by Ankhhor, son of Perechbanebdjedet and Heretib",1
4498,Statuette of Khnumhotep Receiving Offerings,1
4464,Statuette of Lady Kemtet,1
5314,Statuette of Mut or Nekhbet,1
5959,Statuette of Nefertum,1
1744,Statuette of Nephthys,1
87,Statuette of Osiris,15
3794,"Statuette of Osiris with the epithets Neb Ankh and Khentyimentiu, donated by Padihorpare",1
5070,Statuette of Re-Harakhty,1
4241,Statuette of Reniseneb,1
3822,Statuette of Senbi,1
3364,Statuette of Senbi in long kilt,1
3289,Statuette of Taweret,1
5308,Statuette of Wadjet in the name of Akanosh son of Pediamenopet,1
3386,Statuette of Wah,1
3432,Statuette of Wepwawet,1
4495,Statuette of a Cloaked Man,1
2833,Statuette of a Falcon,1
5175,Statuette of a Kneeling Man,1
3388,Statuette of a Late Middle Kingdom Queen,1
3795,Statuette of a Royal   Woman with the Cartouches of Necho II on her Arms,1
3558,Statuette of a Scribe,1
5599,Statuette of a Standing Woman,1
878,Statuette of a Woman,2
5807,Statuette of a Young Man,1
3692,Statuette of a cat,1
5952,Statuette of a child god,1
1426,Statuette of a cult attendant with a jar,1
4191,Statuette of a flutist,1
1916,Statuette of a lion-headed goddess,1
3361,Statuette of a man,1
2706,"Statuette of a nude woman with moveable arms, one missing",1
5343,Statuette of a ram,1
2789,Statuette of a squatting man,1
4499,Statuette of a striding man,1
2328,"Statuette of a worn or aged woman, probably a goddess",1
5090,Statuette of an adorant from a group with a god,1
2182,Statuette of cat,1
2902,Statuette of king,1
4435,Statuette of lion holding a Nubian captive,1
3779,Statuette of male youth,1
